dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
9/1/2025,9/1/2025 11:49,CUST000000211230,678946,4,2E+12,1,INR,102490,9%,16864,app,
9/1/2025,9/1/2025 11:49,CUST000000211230,678946,5,2E+12,1,INR,597,0%,72,app,
9/1/2025,9/1/2025 13:04,CUST000000279763,678947,1,2E+12,Two,SGD,158,18%,32,web,SAVE50
9/1/2025,9/1/2025 4:58,CUST000000138366,678948,1,2E+12,1,INR,1760,10%,191,web,
9/1/2025,9/1/2025 21:24,CUST000000114751,678949,1,2E+12,1,INR,7552,9%,823,app,
9/1/2025,9/1/2025 16:05,CUST000000062093,678950,1,2E+12,Two,SGD,16,0%,5,app,
9/1/2025,9/1/2025 16:05,CUST000000062093,678950,2,2E+12,1,SGD,968,7%,163,app,
9/1/2025,9/1/2025 16:05,CUST000000062093,678950,3,2E+12,1,SGD,55,3%,3,app,
9/1/2025,9/1/2025 16:05,CUST000000062093,678950,4,2E+12,1,SGD,144,0%,26,app,
9/1/2025,9/1/2025 17:31,CUST000000023386,678951,1,2E+12,3,INR,990,8%,137,app,
9/1/2025,9/1/2025 17:31,CUST000000023386,678951,2,2E+12,Two,INR,64110,9%,20916,app,
9/1/2025,9/1/2025 14:06,CUST000000261859,678952,1,2E+12,1,GBP,11,4%,2,web,NEW10
9/1/2025,9/1/2025 23:13,CUST000000271583,678953,1,2E+12,1,INR,2801,0%,337,web,
9/1/2025,9/1/2025 23:13,CUST000000271583,678953,2,2E+12,1,INR,268,13%,43,web,
9/1/2025,9/1/2025 23:13,CUST000000271583,678953,3,2E+12,1,INR,1721,10%,78,web,
9/1/2025,9/1/2025 23:13,CUST000000271583,678953,4,2E+12,1,INR,5613,4%,271,web,
9/1/2025,9/1/2025 21:25,CUST000000168938,678954,1,2E+12,1,GBP,39,5%,7,web,
9/1/2025,9/1/2025 21:25,CUST000000168938,678954,2,2E+12,Two,GBP,21,13%,5,web,
9/1/2025,9/1/2025 12:55,CUST000000232365,678955,1,2E+12,1,INR,2088,7%,235,app,
9/1/2025,9/1/2025 18:07,CUST000000193715,678956,1,2E+12,4,CAD,88,7%,40,web,
9/1/2025,9/1/2025 18:07,CUST000000193715,678956,2,2E+12,3,CAD,163,0%,89,web,
9/1/2025,9/1/2025 13:49,CUST000000209050,678957,1,2E+12,1,INR,2556,0%,461,web,FEST20
9/1/2025,9/1/2025 18:44,CUST000000081252,678958,1,2E+12,1,USD,"$1,053 ",8%,117,app,
9/1/2025,9/1/2025 18:44,CUST000000081252,678958,2,2E+12,1,USD,$456 ,7%,51,app,
9/1/2025,9/1/2025 23:10,CUST000000058877,678959,1,2E+12,1,INR,7459,11%,801,app,
9/1/2025,9/1/2025 16:08,CUST000000163329,678960,1,2E+12,1,SGD,67,20%,3,web,
9/1/2025,9/1/2025 7:45,CUST000000109476,678961,1,2E+12,1,USD,$342 ,0%,42,app,
9/1/2025,9/1/2025 12:25,CUST000000040521,678962,1,2E+12,1,INR,4239,7%,476,app,
9/1/2025,9/1/2025 12:25,CUST000000040521,678962,2,2E+12,1,INR,1378,9%,64,app,
9/1/2025,9/1/2025 12:49,CUST000000012014,678963,1,2E+12,1,AUD,124,5%,22,web,
9/1/2025,9/1/2025 5:47,CUST000000094012,678964,1,2E+12,1,USD,$18 ,0%,3,app,SAVE50
9/1/2025,9/1/2025 4:11,CUST000000257618,678965,1,2E+12,3,AUD,737,16%,222,app,
9/1/2025,9/1/2025 4:11,CUST000000257618,678965,2,2E+12,1,AUD,724,15%,75,app,
9/1/2025,9/1/2025 4:11,CUST000000257618,678965,3,2E+12,1,AUD,1956,9%,214,app,
9/1/2025,9/1/2025 4:11,CUST000000257618,678965,4,2E+12,1,AUD,11,6%,2,app,
9/1/2025,9/1/2025 10:50,CUST000000245213,678966,1,2E+12,1,INR,839,15%,36,web,
9/1/2025,9/1/2025 14:31,CUST000000299907,678967,1,2E+12,1,GBP,5,20%,1,web,
9/1/2025,9/1/2025 14:31,CUST000000299907,678967,2,2E+12,1,GBP,134,7%,15,web,
9/1/2025,9/1/2025 2:23,CUST000000133609,678968,1,2E+12,1,GBP,43,6%,3,web,
9/1/2025,9/1/2025 4:01,CUST000000058141,678969,1,2E+12,1,INR,30669,0%,3681,web,NEW10
9/1/2025,9/1/2025 11:43,CUST000000227582,678970,1,2E+12,1,INR,12474,13%,543,web,SAVE50
9/1/2025,9/1/2025 11:43,CUST000000227582,678970,2,2E+12,Two,INR,70184,13%,6074,web,SAVE50
9/1/2025,9/1/2025 11:43,CUST000000227582,678970,3,2E+12,1,INR,1981,3%,348,web,SAVE50
9/1/2025,9/1/2025 6:35,CUST000000251573,678971,1,2E+12,1,CAD,71,9%,4,app,NEW10
9/1/2025,9/1/2025 1:18,CUST000000268282,678972,1,2E+12,1,USD,$62 ,2%,8,app,
9/1/2025,9/1/2025 1:18,CUST000000268282,678972,2,2E+12,1,USD,$6 ,12%,1,app,
9/1/2025,9/1/2025 1:18,CUST000000268282,678972,3,2E+12,Two,USD,$35 ,0%,13,app,
9/1/2025,9/1/2025 3:11,CUST000000239178,678973,1,2E+12,1,INR,9371,12%,993,web,
9/1/2025,9/1/2025 11:16,CUST000000083621,678974,1,2E+12,1,INR,7205,21%,682,app,
9/1/2025,9/1/2025 11:16,CUST000000083621,678974,2,2E+12,1,INR,12885,11%,2063,app,
9/1/2025,9/1/2025 11:16,CUST000000083621,678974,3,2E+12,Two,INR,685,16%,139,app,
9/1/2025,9/1/2025 4:12,CUST000000081138,678975,1,2E+12,1,USD,$137 ,12%,7,web,FEST20
9/1/2025,9/1/2025 5:21,CUST000000258154,678976,1,2E+12,1,INR,88096,18%,8692,app,PRIME5
9/1/2025,9/1/2025 5:21,CUST000000258154,678976,2,2E+12,Two,INR,4567,2%,450,app,PRIME5
9/1/2025,9/1/2025 20:09,CUST000000099122,678977,1,2E+12,1,INR,3515,0%,422,web,PRIME5
9/1/2025,9/1/2025 21:16,CUST000000255427,678978,1,2E+12,1,INR,911,4%,157,app,SAVE50
9/1/2025,9/1/2025 21:16,CUST000000255427,678978,2,2E+12,1,INR,5443,12%,574,app,SAVE50
9/1/2025,9/1/2025 10:02,CUST000000107046,678979,1,2E+12,Two,USD,$226 ,9%,75,web,FEST20
9/1/2025,9/1/2025 10:02,CUST000000107046,678979,2,2E+12,1,USD,$59 ,12%,7,web,FEST20
9/1/2025,9/1/2025 1:56,CUST000000159295,678980,1,2E+12,Two,SGD,66,20%,20,web,
9/1/2025,9/1/2025 15:33,CUST000000298882,678981,1,2E+12,1,INR,9405,13%,1471,web,
9/1/2025,9/1/2025 15:33,CUST000000298882,678981,2,2E+12,1,INR,2620,8%,434,web,
9/1/2025,9/1/2025 10:29,CUST000000191565,678982,1,2E+12,3,CAD,83,6%,29,app,SAVE50
9/1/2025,9/1/2025 10:29,CUST000000191565,678982,2,2E+12,1,CAD,1690,11%,182,app,SAVE50
9/1/2025,9/1/2025 4:24,CUST000000202240,678983,1,2E+12,1,USD,$29 ,21%,5,app,PRIME5
9/1/2025,9/1/2025 4:28,CUST000000299527,678984,1,2E+12,1,INR,2733,0%,137,web,FEST20
9/1/2025,9/1/2025 4:28,CUST000000299527,678984,2,2E+12,1,INR,625,4%,72,web,FEST20
9/1/2025,9/1/2025 1:47,CUST000000291907,678985,1,2E+12,Two,CAD,226,4%,79,web,NEW10
9/1/2025,9/1/2025 3:20,CUST000000110125,678986,1,2E+12,1,INR,29002,0%,3481,web,
9/1/2025,9/1/2025 3:20,CUST000000110125,678986,2,2E+12,1,INR,895,17%,90,web,
9/1/2025,9/1/2025 5:41,CUST000000121015,678987,1,2E+12,Two,INR,1869,6%,420,web,
9/1/2025,9/1/2025 5:41,CUST000000121015,678987,2,2E+12,Two,INR,28002,16%,2365,web,
9/1/2025,9/1/2025 5:41,CUST000000121015,678987,3,2E+12,1,INR,2907,15%,124,web,
9/1/2025,9/1/2025 23:19,CUST000000160220,678988,1,2E+12,Two,INR,71037,0%,25574,web,
9/1/2025,9/1/2025 23:19,CUST000000160220,678988,2,2E+12,1,INR,162,2%,29,web,
9/1/2025,9/1/2025 23:19,CUST000000160220,678988,3,2E+12,1,INR,638,6%,109,web,
9/1/2025,9/1/2025 23:19,CUST000000160220,678988,4,2E+12,1,INR,5949,0%,298,web,
9/1/2025,9/1/2025 0:07,CUST000000069071,678989,1,2E+12,1,GBP,20,12%,3,app,FEST20
9/1/2025,9/1/2025 21:40,CUST000000294549,678990,1,2E+12,1,INR,51479,15%,5272,web,
9/1/2025,9/1/2025 9:40,CUST000000296447,678991,1,2E+12,1,CAD,24,22%,3,web,
9/1/2025,9/1/2025 9:40,CUST000000296447,678991,2,2E+12,1,CAD,97,0%,18,web,
9/1/2025,9/1/2025 4:05,CUST000000007220,678992,1,2E+12,1,INR,6474,18%,267,web,SAVE50
9/1/2025,9/1/2025 4:05,CUST000000007220,678992,2,2E+12,Two,INR,5589,0%,1342,web,SAVE50
9/1/2025,9/1/2025 9:45,CUST000000233119,678993,1,2E+12,3,INR,1481,33%,359,web,
9/1/2025,9/1/2025 6:23,CUST000000085705,678994,1,2E+12,Two,INR,2888,0%,1040,app,
9/1/2025,9/1/2025 6:23,CUST000000085705,678994,2,2E+12,1,INR,3704,14%,382,app,
9/1/2025,9/1/2025 6:23,CUST000000085705,678994,3,2E+12,1,INR,2410,10%,261,app,
9/1/2025,9/1/2025 14:28,CUST000000137754,678995,1,2E+12,1,INR,1253,7%,210,web,
9/1/2025,9/1/2025 14:28,CUST000000137754,678995,2,2E+12,1,INR,725,10%,79,web,
9/1/2025,9/1/2025 14:28,CUST000000137754,678995,3,2E+12,1,INR,1483,8%,69,web,
9/1/2025,9/1/2025 14:28,CUST000000137754,678995,4,2E+12,1,INR,3501,0%,631,web,
9/1/2025,9/1/2025 3:43,CUST000000009598,678996,1,2E+12,1,INR,37777,0%,6768,app,
9/1/2025,9/1/2025 3:43,CUST000000009598,678996,2,2E+12,1,INR,126,19%,13,app,
9/1/2025,9/1/2025 3:43,CUST000000009598,678996,3,2E+12,1,INR,3302,15%,339,app,
9/1/2025,9/1/2025 10:38,CUST000000002003,678997,1,2E+12,Two,AUD,41,0%,10,app,
9/1/2025,9/1/2025 11:42,CUST000000194849,678998,1,2E+12,Two,INR,65377,21%,5191,web,PRIME5
9/1/2025,9/1/2025 11:42,CUST000000194849,678998,2,2E+12,1,INR,12561,15%,1276,web,PRIME5
9/1/2025,9/1/2025 6:40,CUST000000226696,678999,1,2E+12,3,INR,5460,13%,712,web,FEST20
9/1/2025,9/1/2025 6:40,CUST000000226696,678999,2,2E+12,1,INR,5449,11%,581,web,FEST20
9/1/2025,9/1/2025 13:45,CUST000000241356,679000,1,2E+12,1,GBP,597,23%,83,web,
9/1/2025,9/1/2025 13:29,CUST000000201236,679001,1,2E+12,1,INR,1155,9%,53,app,
9/1/2025,9/1/2025 23:32,CUST000000171324,679002,1,2E+12,Two,USD,$43 ,6%,5,app,
9/1/2025,9/1/2025 23:32,CUST000000171324,679002,2,2E+12,1,USD,$8 ,2%,1,app,
9/1/2025,9/1/2025 15:52,CUST000000016205,679003,1,2E+12,3,GBP,44,0%,16,web,
9/1/2025,9/1/2025 15:52,CUST000000016205,679003,2,2E+12,1,GBP,177,32%,22,web,
9/1/2025,9/1/2025 15:24,CUST000000257151,679004,1,2E+12,1,USD,$45 ,14%,2,web,
9/1/2025,9/1/2025 15:24,CUST000000257151,679004,2,2E+12,1,USD,$12 ,15%,2,web,
9/1/2025,9/1/2025 15:24,CUST000000257151,679004,3,2E+12,1,USD,$71 ,0%,9,web,
9/1/2025,9/1/2025 15:24,CUST000000257151,679004,4,2E+12,1,USD,$181 ,21%,8,web,
9/1/2025,9/1/2025 19:06,CUST000000122172,679005,1,2E+12,Two,INR,1330,22%,249,app,
9/1/2025,9/1/2025 19:06,CUST000000122172,679005,2,2E+12,1,INR,4013,15%,171,app,
9/1/2025,9/1/2025 13:19,CUST000000118959,679006,1,2E+12,1,SGD,93,13%,10,web,NEW10
9/1/2025,9/1/2025 13:19,CUST000000118959,679006,2,2E+12,1,SGD,59,6%,7,web,NEW10
9/1/2025,9/1/2025 13:19,CUST000000118959,679006,3,2E+12,Two,SGD,59,0%,15,web,NEW10
9/1/2025,9/1/2025 22:23,CUST000000178485,679007,1,2E+12,1,CAD,311,2%,56,app,FEST20
9/1/2025,9/1/2025 9:11,CUST000000282629,679008,1,2E+12,1,INR,828,2%,98,app,
9/1/2025,9/1/2025 9:11,CUST000000282629,679008,2,2E+12,1,INR,298,7%,14,app,
9/1/2025,9/1/2025 19:43,CUST000000076450,679009,1,2E+12,1,SGD,177,4%,9,app,NEW10
9/1/2025,9/1/2025 19:43,CUST000000076450,679009,2,2E+12,1,SGD,15,0%,2,app,NEW10
9/1/2025,9/1/2025 19:43,CUST000000076450,679009,3,2E+12,1,SGD,22,12%,3,app,NEW10
9/1/2025,9/1/2025 19:43,CUST000000076450,679009,4,2E+12,1,SGD,78,19%,8,app,NEW10
9/1/2025,9/1/2025 19:43,CUST000000076450,679009,5,2E+12,1,SGD,36,7%,5,app,NEW10
9/1/2025,9/1/2025 15:15,CUST000000099829,679010,1,2E+12,1,AED,150,26%,14,web,
9/1/2025,9/1/2025 2:42,CUST000000029770,679011,1,2E+12,1,INR,34070,0%,1704,app,
9/1/2025,9/1/2025 13:12,CUST000000073726,679012,1,2E+12,3,INR,8940,8%,2961,app,
9/1/2025,9/1/2025 13:12,CUST000000073726,679012,2,2E+12,1,INR,2539,14%,262,app,
9/1/2025,9/1/2025 15:26,CUST000000158456,679013,1,2E+12,3,AED,61,5%,9,app,
9/1/2025,9/1/2025 15:26,CUST000000158456,679013,2,2E+12,1,AED,92,10%,16,app,
9/1/2025,9/1/2025 6:20,CUST000000007701,679014,1,2E+12,1,INR,2804,5%,319,web,
9/1/2025,9/1/2025 6:20,CUST000000007701,679014,2,2E+12,1,INR,963,14%,99,web,
9/1/2025,9/1/2025 1:47,CUST000000206057,679015,1,2E+12,1,INR,8511,0%,1022,app,
9/1/2025,9/1/2025 1:47,CUST000000206057,679015,2,2E+12,Two,INR,6465,13%,1351,app,
9/1/2025,9/1/2025 23:04,CUST000000149836,679016,1,2E+12,Two,INR,8777,6%,828,app,
9/1/2025,9/1/2025 8:44,CUST000000010306,679017,1,2E+12,Two,AUD,43,12%,4,app,
9/1/2025,9/1/2025 19:59,CUST000000248206,679018,1,2E+12,4,AED,20,13%,14,app,
9/1/2025,9/1/2025 22:13,CUST000000111123,679019,1,2E+12,3,CAD,719,23%,302,app,
9/1/2025,9/1/2025 22:13,CUST000000111123,679019,2,2E+12,3,CAD,54,7%,8,app,
9/1/2025,9/1/2025 4:13,CUST000000044881,679020,1,2E+12,1,INR,571,15%,88,app,
9/1/2025,9/1/2025 4:13,CUST000000044881,679020,2,2E+12,1,INR,4795,5%,228,app,
9/1/2025,9/1/2025 6:50,CUST000000141736,679021,1,2E+12,1,INR,5595,8%,619,web,
9/1/2025,9/1/2025 21:58,CUST000000190344,679022,1,2E+12,1,INR,64175,0%,7702,app,
9/1/2025,9/1/2025 21:58,CUST000000190344,679022,2,2E+12,1,INR,1955,13%,204,app,
9/1/2025,9/1/2025 21:58,CUST000000190344,679022,3,2E+12,3,INR,2595,16%,785,app,
9/1/2025,9/1/2025 21:58,CUST000000190344,679022,4,2E+12,1,INR,19591,10%,887,app,
9/1/2025,9/1/2025 19:05,CUST000000162729,679023,1,2E+12,1,INR,30051,5%,3416,app,
9/1/2025,9/1/2025 23:55,CUST000000132417,679024,1,2E+12,1,INR,29663,6%,1399,web,
9/1/2025,9/1/2025 23:55,CUST000000132417,679024,2,2E+12,1,INR,1782,8%,196,web,
9/1/2025,9/1/2025 22:03,CUST000000019375,679025,1,2E+12,1,INR,99589,3%,17391,web,
9/1/2025,9/1/2025 22:55,CUST000000290120,679026,1,2E+12,1,USD,$8 ,7%,2,app,NEW10
9/1/2025,9/1/2025 22:55,CUST000000290120,679026,2,2E+12,1,USD,$27 ,24%,3,app,NEW10
9/1/2025,9/1/2025 22:55,CUST000000290120,679026,3,2E+12,1,USD,$27 ,4%,4,app,NEW10
9/1/2025,9/1/2025 22:55,CUST000000290120,679026,4,2E+12,1,USD,$5 ,14%,1,app,NEW10
9/1/2025,9/1/2025 3:46,CUST000000050546,679027,1,2E+12,1,INR,4323,0%,519,web,
9/1/2025,9/1/2025 6:55,CUST000000168679,679028,1,2E+12,1,AUD,147,17%,7,web,
9/1/2025,9/1/2025 4:00,CUST000000156737,679029,1,2E+12,1,GBP,565,21%,54,web,
9/1/2025,9/1/2025 23:50,CUST000000168305,679030,1,2E+12,1,INR,56163,5%,6421,web,
9/1/2025,9/1/2025 23:50,CUST000000168305,679030,2,2E+12,1,INR,1168,0%,59,web,
9/1/2025,9/1/2025 16:14,CUST000000162843,679031,1,2E+12,1,INR,979,18%,41,web,FEST20
9/1/2025,9/1/2025 16:14,CUST000000162843,679031,2,2E+12,Two,INR,5128,15%,435,web,FEST20
9/1/2025,9/1/2025 16:14,CUST000000162843,679031,3,2E+12,Two,INR,282,3%,66,web,FEST20
9/1/2025,9/1/2025 16:55,CUST000000191282,679032,1,2E+12,1,AED,56,17%,6,web,
9/1/2025,9/1/2025 10:06,CUST000000040853,679033,1,2E+12,Two,USD,$11 ,14%,3,app,
9/1/2025,9/1/2025 11:42,CUST000000211834,679034,1,2E+12,1,INR,67545,0%,12159,web,
9/1/2025,9/1/2025 12:54,CUST000000107771,679035,1,2E+12,1,INR,949,8%,106,web,
9/1/2025,9/1/2025 8:25,CUST000000269168,679036,1,2E+12,1,GBP,13,12%,1,app,PRIME5
9/1/2025,9/1/2025 7:18,CUST000000167081,679037,1,2E+12,4,CAD,48,11%,21,web,
9/1/2025,9/1/2025 20:10,CUST000000097928,679038,1,2E+12,Two,CAD,37,0%,10,web,
9/1/2025,9/1/2025 20:10,CUST000000097928,679038,2,2E+12,1,CAD,146,17%,15,web,
9/1/2025,9/1/2025 15:59,CUST000000119729,679039,1,2E+12,1,INR,1326,0%,160,web,FEST20
9/1/2025,9/1/2025 2:55,CUST000000071957,679040,1,2E+12,Two,INR,11043,0%,2651,app,
9/1/2025,9/1/2025 10:38,CUST000000186322,679041,1,2E+12,1,CAD,24,0%,2,app,
9/1/2025,9/1/2025 0:01,CUST000000107633,679042,1,2E+12,1,INR,2063,17%,86,app,
9/1/2025,9/1/2025 0:01,CUST000000107633,679042,2,2E+12,1,INR,51492,0%,6180,app,
9/1/2025,9/1/2025 0:41,CUST000000035751,679043,1,2E+12,1,INR,2254,20%,216,web,
9/1/2025,9/1/2025 5:20,CUST000000026347,679044,1,2E+12,1,USD,$134 ,7%,15,app,
9/1/2025,9/1/2025 5:20,CUST000000026347,679044,2,2E+12,1,USD,$60 ,0%,8,app,
9/1/2025,9/1/2025 15:33,CUST000000232655,679045,1,2E+12,1,INR,5898,0%,295,web,
9/1/2025,9/1/2025 10:44,CUST000000183145,679046,1,2E+12,1,USD,$124 ,8%,21,app,NEW10
9/1/2025,9/1/2025 10:44,CUST000000183145,679046,2,2E+12,1,USD,$29 ,1%,4,app,NEW10
9/1/2025,9/1/2025 2:11,CUST000000052466,679047,1,2E+12,1,INR,728,18%,72,app,SAVE50
9/1/2025,9/1/2025 2:11,CUST000000052466,679047,2,2E+12,1,INR,2304,10%,249,app,SAVE50
9/1/2025,9/1/2025 2:11,CUST000000052466,679047,3,2E+12,1,INR,8767,17%,1312,app,SAVE50
9/1/2025,9/1/2025 5:35,CUST000000085224,679048,1,2E+12,1,INR,5978,8%,662,app,
9/1/2025,9/1/2025 22:45,CUST000000230464,679049,1,2E+12,1,INR,2444,20%,354,app,
9/1/2025,9/1/2025 11:45,CUST000000033292,679050,1,2E+12,1,SGD,164,4%,8,web,NEW10
9/1/2025,9/1/2025 11:45,CUST000000033292,679050,2,2E+12,1,SGD,17,14%,2,web,NEW10
9/1/2025,9/1/2025 7:14,CUST000000250925,679051,1,2E+12,1,INR,89319,3%,4327,app,
9/1/2025,9/1/2025 7:14,CUST000000250925,679051,2,2E+12,1,INR,364,7%,41,app,
9/1/2025,9/1/2025 9:25,CUST000000163600,679052,1,2E+12,1,INR,10057,10%,1637,app,
9/1/2025,9/1/2025 8:27,CUST000000104574,679053,1,2E+12,Two,INR,1621,8%,359,app,NEW10
9/1/2025,9/1/2025 8:27,CUST000000104574,679053,2,2E+12,1,INR,53434,27%,1938,app,NEW10
9/1/2025,9/1/2025 2:46,CUST000000001519,679054,1,2E+12,1,USD,$67 ,12%,3,app,
9/1/2025,9/1/2025 2:46,CUST000000001519,679054,2,2E+12,Two,USD,$60 ,1%,15,app,
9/1/2025,9/1/2025 17:38,CUST000000199854,679055,1,2E+12,1,GBP,673,0%,81,web,PRIME5
9/1/2025,9/1/2025 17:38,CUST000000199854,679055,2,2E+12,1,GBP,18,5%,3,web,PRIME5
9/1/2025,9/1/2025 17:38,CUST000000199854,679055,3,2E+12,1,GBP,5,0%,2,web,PRIME5
9/1/2025,9/1/2025 17:38,CUST000000199854,679055,4,2E+12,1,GBP,5,0%,1,web,PRIME5
9/1/2025,9/1/2025 19:11,CUST000000082504,679056,1,2E+12,1,AED,4837,1%,241,app,
9/1/2025,9/1/2025 19:11,CUST000000082504,679056,2,2E+12,Two,AED,276,6%,94,app,
9/1/2025,9/1/2025 19:11,CUST000000082504,679056,3,2E+12,1,AED,98,0%,18,app,
9/1/2025,9/1/2025 19:11,CUST000000082504,679056,4,2E+12,1,AED,181,18%,8,app,
9/1/2025,9/1/2025 7:01,CUST000000297568,679057,1,2E+12,Two,AUD,258,0%,62,app,
9/1/2025,9/1/2025 7:01,CUST000000297568,679057,2,2E+12,1,AUD,54,11%,6,app,
9/1/2025,9/1/2025 7:01,CUST000000297568,679057,3,2E+12,1,AUD,24,14%,3,app,
9/1/2025,9/1/2025 16:02,CUST000000061515,679058,1,2E+12,1,USD,$43 ,6%,5,web,
9/1/2025,9/1/2025 16:02,CUST000000061515,679058,2,2E+12,1,USD,$46 ,24%,2,web,
9/1/2025,9/1/2025 21:06,CUST000000156011,679059,1,2E+12,1,SGD,646,27%,24,app,
9/1/2025,9/1/2025 11:11,CUST000000288046,679060,1,2E+12,Two,GBP,31,2%,4,web,NEW10
9/1/2025,9/1/2025 11:11,CUST000000288046,679060,2,2E+12,1,GBP,30,6%,2,web,NEW10
9/1/2025,9/1/2025 11:11,CUST000000288046,679060,3,2E+12,1,GBP,137,1%,17,web,NEW10
9/1/2025,9/1/2025 11:11,CUST000000288046,679060,4,2E+12,1,GBP,71,13%,4,web,NEW10
9/1/2025,9/1/2025 6:31,CUST000000044603,679061,1,2E+12,1,INR,7885,8%,1301,web,
9/1/2025,9/1/2025 6:31,CUST000000044603,679061,2,2E+12,1,INR,34168,0%,4101,web,
9/1/2025,9/1/2025 18:01,CUST000000209886,679062,1,2E+12,Two,SGD,1851,4%,429,app,FEST20
9/1/2025,9/1/2025 21:00,CUST000000143768,679063,1,2E+12,1,INR,1969,0%,237,app,PRIME5
9/1/2025,9/1/2025 22:20,CUST000000082601,679064,1,2E+12,Two,INR,6872,3%,2390,web,
9/1/2025,9/1/2025 22:20,CUST000000082601,679064,2,2E+12,1,INR,60118,22%,5604,web,
9/1/2025,9/1/2025 22:20,CUST000000082601,679064,3,2E+12,Two,INR,706,9%,65,web,
9/1/2025,9/1/2025 22:20,CUST000000082601,679064,4,2E+12,1,INR,11464,9%,1878,web,
9/1/2025,9/1/2025 10:09,CUST000000285596,679065,1,2E+12,1,INR,1030,9%,113,web,SAVE50
9/1/2025,9/1/2025 10:09,CUST000000285596,679065,2,2E+12,1,INR,6425,15%,655,web,SAVE50
9/1/2025,9/1/2025 18:40,CUST000000211647,679066,1,2E+12,1,INR,33823,20%,3247,web,
9/1/2025,9/1/2025 18:40,CUST000000211647,679066,2,2E+12,1,INR,1841,0%,93,web,
9/1/2025,9/1/2025 18:23,CUST000000060667,679067,1,2E+12,Two,AED,1242,12%,263,web,
9/1/2025,9/1/2025 18:23,CUST000000060667,679067,2,2E+12,1,AED,41,10%,2,web,
9/1/2025,9/1/2025 5:39,CUST000000093962,679068,1,2E+12,1,AUD,167,0%,9,app,
9/1/2025,9/1/2025 5:39,CUST000000093962,679068,2,2E+12,Two,AUD,22,16%,2,app,
9/1/2025,9/1/2025 22:20,CUST000000219768,679069,1,2E+12,Two,INR,7586,16%,1527,web,
9/1/2025,9/1/2025 22:20,CUST000000219768,679069,2,2E+12,Two,INR,2851,14%,592,web,
9/1/2025,9/1/2025 4:59,CUST000000180132,679070,1,2E+12,Two,INR,85743,12%,18153,web,PRIME5
9/1/2025,9/1/2025 4:59,CUST000000180132,679070,2,2E+12,1,INR,1514,9%,165,web,PRIME5
9/1/2025,9/1/2025 14:07,CUST000000034122,679071,1,2E+12,Two,INR,34166,0%,3417,web,PRIME5
9/1/2025,9/1/2025 9:26,CUST000000190067,679072,1,2E+12,Two,GBP,102,6%,24,web,
9/1/2025,9/1/2025 3:42,CUST000000256812,679073,1,2E+12,1,SGD,25,4%,3,web,SAVE50
9/1/2025,9/1/2025 5:57,CUST000000277490,679074,1,2E+12,1,INR,2919,12%,308,app,
9/1/2025,9/1/2025 5:57,CUST000000277490,679074,2,2E+12,1,INR,2627,18%,388,app,
9/1/2025,9/1/2025 16:39,CUST000000142606,679075,1,2E+12,Two,INR,39423,5%,13505,app,
9/1/2025,9/1/2025 16:39,CUST000000142606,679075,2,2E+12,1,INR,62590,4%,3006,app,
9/1/2025,9/1/2025 22:51,CUST000000289812,679076,1,2E+12,1,INR,75931,0%,9112,app,
9/1/2025,9/1/2025 20:46,CUST000000279210,679077,1,2E+12,1,INR,4124,21%,586,app,
9/1/2025,9/1/2025 20:46,CUST000000279210,679077,2,2E+12,3,INR,14535,6%,4912,app,
9/1/2025,9/1/2025 7:21,CUST000000241947,679078,1,2E+12,1,AED,73,18%,8,app,
9/1/2025,9/1/2025 23:01,CUST000000271639,679079,1,2E+12,1,INR,96410,12%,10208,app,FEST20
9/1/2025,9/1/2025 23:01,CUST000000271639,679079,2,2E+12,1,INR,1072,5%,123,app,FEST20
9/1/2025,9/1/2025 12:19,CUST000000288092,679080,1,2E+12,1,USD,$58 ,15%,7,web,FEST20
9/1/2025,9/1/2025 12:19,CUST000000288092,679080,2,2E+12,1,USD,$13 ,0%,1,web,FEST20
9/1/2025,9/1/2025 12:19,CUST000000288092,679080,3,2E+12,1,USD,$176 ,0%,9,web,FEST20
9/1/2025,9/1/2025 2:17,CUST000000275841,679081,1,2E+12,Two,INR,1021,7%,95,app,
9/1/2025,9/1/2025 2:17,CUST000000275841,679081,2,2E+12,1,INR,1995,0%,100,app,
9/1/2025,9/1/2025 2:17,CUST000000275841,679081,3,2E+12,1,INR,1210,9%,56,app,
9/1/2025,9/1/2025 18:20,CUST000000121317,679082,1,2E+12,Two,INR,6287,3%,1472,app,FEST20
9/1/2025,9/1/2025 18:20,CUST000000121317,679082,2,2E+12,Two,INR,2265,13%,198,app,FEST20
9/1/2025,9/1/2025 9:45,CUST000000195072,679083,1,2E+12,1,CAD,180,1%,22,web,
9/1/2025,9/1/2025 12:50,CUST000000260657,679084,1,2E+12,3,INR,760,0%,274,app,
9/1/2025,9/1/2025 12:50,CUST000000260657,679084,2,2E+12,1,INR,11735,10%,1894,app,
9/1/2025,9/1/2025 12:50,CUST000000260657,679084,3,2E+12,1,INR,19205,12%,2037,app,
9/1/2025,9/1/2025 18:25,CUST000000185008,679085,1,2E+12,1,AED,582,8%,65,web,
9/1/2025,9/1/2025 18:25,CUST000000185008,679085,2,2E+12,1,AED,45,0%,6,web,
